id,customer_id,merchant_id,timestamp,amount,currency,payment_method,device_id,ip_address,billing_country,shipping_country,product_id,is_fraud,fraud_pattern
txn_0006781,cust_003570,merchant_001,2024-02-16 04:31:17,17154.49,USD,bank_transfer,dev_003728,10.205.10.202,US,US,jewelry,True,high_value_anomaly
txn_0006782,cust_001634,merchant_001,2024-02-16 06:18:28,89.32,USD,digital_wallet,dev_003066,192.168.38.162,DE,DE,books,False,legitimate
txn_0006783,cust_004775,merchant_001,2024-02-16 06:31:31,148.4,USD,digital_wallet,dev_004720,192.168.121.113,DE,DE,beauty,False,legitimate
txn_0006784,cust_001744,merchant_001,2024-02-16 06:42:25,113.94,USD,credit_card,dev_001603,192.168.195.205,CA,CA,home_garden,False,legitimate
txn_0006785,cust_001634,merchant_001,2024-02-16 06:51:29,122.02,USD,digital_wallet,dev_001086,192.168.38.162,DE,DE,jewelry,False,legitimate
txn_0006786,cust_001634,merchant_001,2024-02-16 07:37:00,27.68,USD,digital_wallet,dev_003066,192.168.38.162,DE,DE,home_garden,False,legitimate
txn_0006787,cust_002032,merchant_001,2024-02-16 07:38:56,722.08,USD,bank_transfer,dev_003776,192.168.219.122,FR,FR,clothing,False,legitimate
txn_0006788,cust_001634,merchant_001,2024-02-16 07:44:33,65.53,USD,credit_card,dev_001262,192.168.38.162,DE,DE,home_garden,False,legitimate
txn_0006789,cust_002032,merchant_001,2024-02-16 07:57:09,161.57,USD,credit_card,dev_003776,192.168.219.122,FR,FR,clothing,False,legitimate
txn_0006790,cust_005669,merchant_001,2024-02-16 07:58:37,115.98,USD,credit_card,dev_002788,192.168.103.3,US,US,beauty,False,legitimate
txn_0006791,cust_001634,merchant_001,2024-02-16 07:59:17,19.95,USD,debit_card,dev_001086,192.168.228.27,DE,DE,food,False,legitimate
txn_0006792,cust_001634,merchant_001,2024-02-16 08:04:07,43.77,USD,debit_card,dev_003066,192.168.228.27,DE,DE,books,False,legitimate
txn_0006793,cust_001634,merchant_001,2024-02-16 08:06:26,22.86,USD,digital_wallet,dev_003066,192.168.38.162,DE,DE,electronics,False,legitimate
txn_0006794,cust_002321,merchant_001,2024-02-16 08:09:16,76.24,USD,debit_card,dev_000995,192.168.217.44,IN,IN,home_garden,False,legitimate
txn_0006795,cust_009835,merchant_001,2024-02-16 08:14:38,57.37,USD,debit_card,dev_000970,192.168.237.30,BR,BR,toys,False,legitimate
txn_0006796,cust_000857,merchant_001,2024-02-16 08:31:16,46.85,USD,debit_card,dev_001360,192.168.22.27,UK,UK,sports,False,legitimate
txn_0006797,cust_001634,merchant_001,2024-02-16 08:38:56,26.14,USD,debit_card,dev_003066,192.168.38.162,DE,DE,home_garden,False,legitimate
txn_0006798,cust_001634,merchant_001,2024-02-16 08:41:02,171.57,USD,buy_now_pay_later,dev_001086,192.168.228.27,DE,DE,sports,False,legitimate
txn_0006799,cust_002032,merchant_001,2024-02-16 08:41:55,122.09,USD,bank_transfer,dev_003776,192.168.219.122,FR,FR,jewelry,False,legitimate
txn_0006800,cust_001634,merchant_001,2024-02-16 08:51:09,18.74,USD,digital_wallet,dev_003066,192.168.228.27,DE,DE,electronics,False,legitimate
txn_0006801,cust_001634,merchant_001,2024-02-16 08:56:51,55.91,USD,buy_now_pay_later,dev_001086,192.168.228.27,DE,DE,food,False,legitimate
txn_0006802,cust_001634,merchant_001,2024-02-16 09:02:32,48.2,USD,buy_now_pay_later,dev_003066,192.168.38.162,DE,DE,food,False,legitimate
txn_0006803,cust_000857,merchant_001,2024-02-16 09:08:06,40.8,USD,digital_wallet,dev_001360,192.168.22.27,UK,UK,food,False,legitimate
txn_0006804,cust_008390,merchant_001,2024-02-16 09:08:34,89.78,USD,digital_wallet,dev_002766,192.168.73.192,US,US,beauty,False,legitimate
txn_0006805,cust_001634,merchant_001,2024-02-16 09:16:50,510.87,USD,bank_transfer,dev_001262,192.168.38.162,DE,DE,toys,False,legitimate
txn_0006806,cust_001634,merchant_001,2024-02-16 09:23:57,89.6,USD,credit_card,dev_003066,192.168.228.27,DE,DE,clothing,False,legitimate
txn_0006807,cust_001634,merchant_001,2024-02-16 09:47:29,211.69,USD,credit_card,dev_001086,192.168.38.162,DE,DE,beauty,False,legitimate
txn_0006808,cust_001634,merchant_001,2024-02-16 09:48:58,112.51,USD,credit_card,dev_001262,192.168.228.27,DE,DE,home_garden,False,legitimate
txn_0006809,cust_009579,merchant_001,2024-02-16 10:02:44,152.81,USD,credit_card,dev_002210,192.168.132.244,JP,JP,jewelry,False,legitimate
txn_0006810,cust_001634,merchant_001,2024-02-16 10:04:08,34.52,USD,digital_wallet,dev_003066,192.168.228.27,DE,UK,sports,False,legitimate
txn_0006811,cust_001634,merchant_001,2024-02-16 10:06:33,66.23,USD,debit_card,dev_003066,192.168.38.162,DE,DE,automotive,False,legitimate
txn_0006812,cust_002032,merchant_001,2024-02-16 10:08:10,246.99,USD,credit_card,dev_003776,192.168.219.122,FR,FR,home_garden,False,legitimate
txn_0006813,cust_008168,merchant_001,2024-02-16 10:08:18,124.38,USD,debit_card,dev_002289,192.168.205.164,ZA,ZA,electronics,False,legitimate
txn_0006814,cust_001634,merchant_001,2024-02-16 10:09:45,72.27,USD,debit_card,dev_003066,192.168.228.27,DE,DE,jewelry,False,legitimate
txn_0006815,cust_001634,merchant_001,2024-02-16 10:38:33,31.7,USD,credit_card,dev_003066,192.168.38.162,DE,DE,automotive,False,legitimate
txn_0006816,cust_001254,merchant_001,2024-02-16 10:41:49,170.65,USD,credit_card,dev_000957,192.168.243.175,UK,UK,toys,False,legitimate
txn_0006817,cust_001634,merchant_001,2024-02-16 10:45:14,63.3,USD,credit_card,dev_001086,192.168.228.27,DE,DE,beauty,False,legitimate
txn_0006818,cust_001634,merchant_001,2024-02-16 10:53:18,338.52,USD,bank_transfer,dev_003066,192.168.228.27,DE,DE,toys,False,legitimate
txn_0006819,cust_001634,merchant_001,2024-02-16 11:16:23,21.96,USD,digital_wallet,dev_003066,192.168.38.162,DE,DE,beauty,False,legitimate
txn_0006820,cust_001634,merchant_001,2024-02-16 11:19:13,66.83,USD,debit_card,dev_001262,192.168.38.162,DE,DE,home_garden,False,legitimate
txn_0006821,cust_001634,merchant_001,2024-02-16 11:29:43,65.27,USD,debit_card,dev_001086,192.168.228.27,DE,DE,jewelry,False,legitimate
txn_0006822,cust_001634,merchant_001,2024-02-16 11:32:15,145.35,USD,credit_card,dev_003066,192.168.38.162,DE,DE,clothing,False,legitimate
txn_0006823,cust_002032,merchant_001,2024-02-16 11:37:54,21.61,USD,debit_card,dev_003776,192.168.219.122,FR,FR,books,False,legitimate
txn_0006824,cust_001634,merchant_001,2024-02-16 11:39:50,62.86,USD,digital_wallet,dev_001262,192.168.228.27,DE,DE,electronics,False,legitimate
txn_0006825,cust_002032,merchant_001,2024-02-16 11:44:57,235.21,USD,credit_card,dev_003776,192.168.219.122,FR,FR,books,False,legitimate
txn_0006826,cust_001634,merchant_001,2024-02-16 11:45:25,26.85,USD,debit_card,dev_001262,192.168.228.27,DE,DE,automotive,False,legitimate
txn_0006827,cust_008491,merchant_001,2024-02-16 11:46:09,44.96,USD,debit_card,dev_004504,192.168.204.243,UK,UK,jewelry,False,legitimate
txn_0006828,cust_001634,merchant_001,2024-02-16 11:56:58,44.63,USD,digital_wallet,dev_001086,192.168.38.162,DE,DE,jewelry,False,legitimate
txn_0006829,cust_001634,merchant_001,2024-02-16 11:56:58,210.08,USD,credit_card,dev_001262,192.168.228.27,DE,DE,clothing,False,legitimate
txn_0006830,cust_005523,merchant_001,2024-02-16 11:59:34,57.62,USD,credit_card,dev_003320,192.168.163.174,NG,NG,clothing,False,legitimate
txn_0006831,cust_001634,merchant_001,2024-02-16 12:02:19,209.73,USD,bank_transfer,dev_001262,192.168.228.27,DE,DE,automotive,False,legitimate
txn_0006832,cust_001634,merchant_001,2024-02-16 12:02:57,12.96,USD,debit_card,dev_003066,192.168.228.27,DE,DE,toys,False,legitimate
txn_0006833,cust_005963,merchant_001,2024-02-16 12:07:10,20716.5,USD,credit_card,dev_000054,10.55.155.231,US,DE,jewelry,True,high_value_anomaly
txn_0006834,cust_008168,merchant_001,2024-02-16 12:14:04,70.99,USD,credit_card,dev_003977,192.168.205.164,ZA,FR,beauty,False,legitimate
txn_0006835,cust_002593,merchant_001,2024-02-16 12:21:50,122.44,USD,debit_card,dev_004938,192.168.27.104,FR,UK,clothing,False,legitimate
txn_0006836,cust_003112,merchant_001,2024-02-16 12:22:47,14179.04,USD,debit_card,dev_fraud_857938,10.203.77.139,BR,UK,jewelry,True,stolen_payment
txn_0006837,cust_001634,merchant_001,2024-02-16 12:40:07,6.88,USD,digital_wallet,dev_001262,192.168.38.162,DE,DE,toys,False,legitimate
txn_0006838,cust_001634,merchant_001,2024-02-16 12:47:57,120.25,USD,credit_card,dev_001262,192.168.38.162,DE,DE,electronics,False,legitimate
txn_0006839,cust_001634,merchant_001,2024-02-16 12:51:22,16.2,USD,digital_wallet,dev_003066,192.168.38.162,DE,DE,jewelry,False,legitimate
txn_0006840,cust_001634,merchant_001,2024-02-16 12:55:12,104.23,USD,debit_card,dev_001262,192.168.228.27,DE,DE,books,False,legitimate
txn_0006841,cust_001634,merchant_001,2024-02-16 13:01:17,861.16,USD,bank_transfer,dev_001086,192.168.38.162,DE,DE,clothing,False,legitimate
txn_0006842,cust_002898,merchant_001,2024-02-16 13:02:28,72.76,USD,digital_wallet,dev_001507,192.168.5.193,US,US,sports,False,legitimate
txn_0006843,cust_008168,merchant_001,2024-02-16 13:03:07,93.13,USD,credit_card,dev_003977,192.168.205.164,ZA,ZA,sports,False,legitimate
txn_0006844,cust_005746,merchant_001,2024-02-16 13:18:51,85.02,USD,debit_card,dev_003817,192.168.79.105,FR,FR,food,False,legitimate
txn_0006845,cust_002032,merchant_001,2024-02-16 13:26:58,31.8,USD,digital_wallet,dev_003776,192.168.219.122,FR,FR,sports,False,legitimate
txn_0006846,cust_008517,merchant_001,2024-02-16 13:28:17,141.4,USD,credit_card,dev_001397,192.168.71.144,US,US,sports,False,legitimate
txn_0006847,cust_001634,merchant_001,2024-02-16 13:37:32,249.06,USD,debit_card,dev_001262,192.168.38.162,DE,DE,automotive,False,legitimate
txn_0006848,cust_001634,merchant_001,2024-02-16 13:46:47,27.43,USD,digital_wallet,dev_003066,192.168.38.162,DE,DE,home_garden,False,legitimate
txn_0006849,cust_009460,merchant_001,2024-02-16 14:02:28,52.25,USD,credit_card,dev_000225,192.168.253.177,DE,DE,clothing,False,legitimate
txn_0006850,cust_001634,merchant_001,2024-02-16 14:08:36,69.93,USD,bank_transfer,dev_001086,192.168.38.162,DE,DE,jewelry,False,legitimate
txn_0006851,cust_001634,merchant_001,2024-02-16 14:15:07,242.33,USD,bank_transfer,dev_001086,192.168.38.162,DE,DE,automotive,False,legitimate
txn_0006852,cust_000621,merchant_001,2024-02-16 14:37:52,143.81,USD,buy_now_pay_later,dev_002084,192.168.157.238,DE,DE,sports,False,legitimate
txn_0006853,cust_003002,merchant_001,2024-02-16 14:44:19,45.39,USD,credit_card,dev_004340,192.168.107.213,US,CA,home_garden,False,legitimate
txn_0006854,cust_004327,merchant_001,2024-02-16 14:52:11,177.05,USD,buy_now_pay_later,dev_004076,192.168.225.92,US,US,electronics,False,legitimate
txn_0006855,cust_000857,merchant_001,2024-02-16 14:55:58,57.38,USD,debit_card,dev_001360,192.168.22.27,UK,UK,home_garden,False,legitimate
txn_0006856,cust_001634,merchant_001,2024-02-16 14:56:25,135.0,USD,bank_transfer,dev_001086,192.168.38.162,DE,DE,beauty,False,legitimate
txn_0006857,cust_001634,merchant_001,2024-02-16 14:57:38,127.64,USD,credit_card,dev_001262,192.168.38.162,DE,DE,books,False,legitimate
txn_0006858,cust_001634,merchant_001,2024-02-16 15:18:40,130.19,USD,bank_transfer,dev_003066,192.168.38.162,DE,DE,toys,False,legitimate
txn_0006859,cust_001634,merchant_001,2024-02-16 15:27:36,59.88,USD,credit_card,dev_001262,192.168.38.162,DE,DE,beauty,False,legitimate
txn_0006860,cust_001634,merchant_001,2024-02-16 15:35:42,80.7,USD,bank_transfer,dev_003066,192.168.38.162,DE,DE,sports,False,legitimate
txn_0006861,cust_001596,merchant_001,2024-02-16 15:39:41,613.71,USD,debit_card,dev_fraud_209001,10.141.100.186,US,US,jewelry,True,account_abuse
txn_0006862,cust_001634,merchant_001,2024-02-16 15:48:52,35.24,USD,debit_card,dev_001086,192.168.228.27,DE,DE,beauty,False,legitimate
txn_0006863,cust_002032,merchant_001,2024-02-16 16:08:41,45.0,USD,credit_card,dev_003776,192.168.219.122,FR,FR,clothing,False,legitimate
txn_0006864,cust_003213,merchant_001,2024-02-16 16:14:55,200.28,USD,credit_card,dev_000383,192.168.245.121,US,US,books,False,legitimate
txn_0006865,cust_001806,merchant_001,2024-02-16 16:15:37,15.54,USD,debit_card,dev_000893,192.168.199.167,JP,JP,home_garden,False,legitimate
txn_0006866,cust_001634,merchant_001,2024-02-16 16:18:24,15.97,USD,digital_wallet,dev_001262,192.168.228.27,DE,DE,automotive,False,legitimate
txn_0006867,cust_001634,merchant_001,2024-02-16 16:19:00,107.88,USD,credit_card,dev_001086,192.168.38.162,DE,DE,sports,False,legitimate
txn_0006868,cust_009084,merchant_001,2024-02-16 16:29:55,109.25,USD,debit_card,dev_002691,192.168.234.100,UK,UK,beauty,False,legitimate
txn_0006869,cust_001634,merchant_001,2024-02-16 16:30:05,35.82,USD,debit_card,dev_003066,192.168.38.162,DE,DE,automotive,False,legitimate
txn_0006870,cust_002032,merchant_001,2024-02-16 16:30:20,101.49,USD,credit_card,dev_003776,192.168.219.122,FR,FR,jewelry,False,legitimate
txn_0006871,cust_001634,merchant_001,2024-02-16 16:40:31,172.49,USD,credit_card,dev_001086,192.168.228.27,DE,DE,food,False,legitimate
txn_0006872,cust_002711,merchant_001,2024-02-16 16:40:55,24.86,USD,digital_wallet,dev_002496,192.168.104.148,CA,CA,home_garden,False,legitimate
txn_0006873,cust_001634,merchant_001,2024-02-16 17:10:14,29.45,USD,credit_card,dev_001262,192.168.38.162,DE,DE,automotive,False,legitimate
txn_0006874,cust_004259,merchant_001,2024-02-16 17:17:13,13075.89,USD,debit_card,dev_fraud_279907,10.138.211.33,NG,NG,jewelry,True,stolen_payment
txn_0006875,cust_001634,merchant_001,2024-02-16 17:27:28,60.53,USD,credit_card,dev_003066,192.168.228.27,DE,DE,toys,False,legitimate
txn_0006876,cust_005639,merchant_001,2024-02-16 17:33:56,21.55,USD,credit_card,dev_002011,192.168.22.30,US,US,jewelry,False,legitimate
txn_0006877,cust_001634,merchant_001,2024-02-16 17:48:58,72.54,USD,debit_card,dev_003066,192.168.38.162,DE,DE,electronics,False,legitimate
txn_0006878,cust_005618,merchant_001,2024-02-16 18:04:51,47.31,USD,debit_card,dev_004691,192.168.61.46,UK,UK,clothing,False,legitimate
txn_0006879,cust_005718,merchant_001,2024-02-16 18:12:19,74.49,USD,buy_now_pay_later,dev_001473,192.168.7.218,US,US,beauty,False,legitimate
txn_0006880,cust_001634,merchant_001,2024-02-16 18:16:09,44.1,USD,credit_card,dev_001262,192.168.228.27,DE,DE,clothing,False,legitimate
txn_0006881,cust_002032,merchant_001,2024-02-16 18:18:14,151.29,USD,credit_card,dev_003776,192.168.219.122,FR,FR,books,False,legitimate
txn_0006882,cust_001634,merchant_001,2024-02-16 18:21:29,756.07,USD,bank_transfer,dev_001086,192.168.38.162,DE,DE,automotive,False,legitimate
txn_0006883,cust_001634,merchant_001,2024-02-16 18:34:12,53.66,USD,credit_card,dev_001086,192.168.228.27,DE,DE,automotive,False,legitimate
txn_0006884,cust_001634,merchant_001,2024-02-16 18:37:32,348.91,USD,bank_transfer,dev_001086,192.168.228.27,DE,DE,electronics,False,legitimate
txn_0006885,cust_006192,merchant_001,2024-02-16 18:41:21,50.33,USD,digital_wallet,dev_001731,192.168.1.198,US,US,books,False,legitimate
txn_0006886,cust_007948,merchant_001,2024-02-16 18:48:47,51.32,USD,digital_wallet,dev_001865,192.168.34.175,US,US,beauty,False,legitimate
txn_0006887,cust_005303,merchant_001,2024-02-16 18:51:43,366.52,USD,bank_transfer,dev_003883,192.168.94.168,IN,IN,books,False,legitimate
txn_0006888,cust_000872,merchant_001,2024-02-16 18:55:58,68.38,USD,credit_card,dev_004555,192.168.26.176,NG,NG,books,False,legitimate
txn_0006889,cust_002032,merchant_001,2024-02-16 19:03:38,212.25,USD,bank_transfer,dev_003776,192.168.219.122,FR,FR,electronics,False,legitimate
txn_0006890,cust_001634,merchant_001,2024-02-16 19:06:40,33.04,USD,digital_wallet,dev_003066,192.168.38.162,DE,DE,beauty,False,legitimate
txn_0006891,cust_002032,merchant_001,2024-02-16 19:08:37,28.46,USD,debit_card,dev_003776,192.168.219.122,FR,FR,automotive,False,legitimate
txn_0006892,cust_000029,merchant_001,2024-02-16 19:25:34,37.18,USD,digital_wallet,dev_000130,192.168.134.159,US,US,jewelry,False,legitimate
txn_0006893,cust_001634,merchant_001,2024-02-16 19:27:58,54.86,USD,debit_card,dev_003066,192.168.38.162,DE,DE,home_garden,False,legitimate
txn_0006894,cust_000857,merchant_001,2024-02-16 19:32:08,54.22,USD,digital_wallet,dev_001360,192.168.22.27,UK,CA,sports,False,legitimate
txn_0006895,cust_001634,merchant_001,2024-02-16 19:33:28,12.94,USD,debit_card,dev_001086,192.168.38.162,DE,DE,food,False,legitimate
txn_0006896,cust_001925,merchant_001,2024-02-16 19:33:41,16.37,USD,digital_wallet,dev_001597,192.168.70.63,DE,DE,home_garden,False,legitimate
txn_0006897,cust_001634,merchant_001,2024-02-16 19:34:34,150.31,USD,buy_now_pay_later,dev_003066,192.168.228.27,DE,DE,books,False,legitimate
txn_0006898,cust_001634,merchant_001,2024-02-16 19:34:34,53.97,USD,credit_card,dev_003066,192.168.38.162,DE,DE,electronics,False,legitimate
txn_0006899,cust_001634,merchant_001,2024-02-16 19:37:14,73.08,USD,credit_card,dev_001086,192.168.228.27,DE,DE,books,False,legitimate
txn_0006900,cust_001634,merchant_001,2024-02-16 19:45:00,45.99,USD,debit_card,dev_001262,192.168.38.162,DE,DE,sports,False,legitimate
txn_0006901,cust_002426,merchant_001,2024-02-16 19:47:52,133.7,USD,credit_card,dev_004206,192.168.67.228,DE,DE,beauty,False,legitimate
txn_0006902,cust_002032,merchant_001,2024-02-16 19:56:51,39.5,USD,digital_wallet,dev_003776,192.168.219.122,FR,FR,books,False,legitimate
txn_0006903,cust_001634,merchant_001,2024-02-16 20:02:33,27.52,USD,credit_card,dev_001262,192.168.38.162,DE,DE,toys,False,legitimate
txn_0006904,cust_001634,merchant_001,2024-02-16 20:12:02,43.21,USD,buy_now_pay_later,dev_001086,192.168.38.162,DE,UK,beauty,False,legitimate
txn_0006905,cust_009579,merchant_001,2024-02-16 20:13:57,41.69,USD,digital_wallet,dev_002210,192.168.132.244,JP,JP,jewelry,False,legitimate
txn_0006906,cust_001634,merchant_001,2024-02-16 20:17:37,336.75,USD,bank_transfer,dev_001262,192.168.38.162,DE,DE,beauty,False,legitimate
txn_0006907,cust_005636,merchant_001,2024-02-16 20:20:28,62.2,USD,credit_card,dev_000824,192.168.93.10,US,US,jewelry,False,legitimate
txn_0006908,cust_000594,merchant_001,2024-02-16 20:24:13,148.63,USD,credit_card,dev_003678,192.168.42.29,AU,AU,automotive,False,legitimate
txn_0006909,cust_001634,merchant_001,2024-02-16 20:30:30,60.41,USD,credit_card,dev_001086,192.168.228.27,DE,DE,food,False,legitimate
txn_0006910,cust_001634,merchant_001,2024-02-16 20:39:09,58.24,USD,buy_now_pay_later,dev_003066,192.168.228.27,DE,DE,jewelry,False,legitimate
txn_0006911,cust_001634,merchant_001,2024-02-16 20:41:05,119.32,USD,buy_now_pay_later,dev_003066,192.168.38.162,DE,DE,books,False,legitimate
txn_0006912,cust_001634,merchant_001,2024-02-16 20:49:24,368.5,USD,bank_transfer,dev_003066,192.168.228.27,DE,DE,books,False,legitimate
txn_0006913,cust_007653,merchant_001,2024-02-16 20:52:19,77.68,USD,debit_card,dev_004659,192.168.151.240,DE,DE,home_garden,False,legitimate
txn_0006914,cust_005762,merchant_001,2024-02-16 20:56:42,109.56,USD,buy_now_pay_later,dev_002950,192.168.244.142,US,US,home_garden,False,legitimate
txn_0006915,cust_001634,merchant_001,2024-02-16 20:57:36,63.77,USD,credit_card,dev_001086,192.168.38.162,DE,DE,electronics,False,legitimate
txn_0006916,cust_001634,merchant_001,2024-02-16 21:15:17,32.02,USD,digital_wallet,dev_003066,192.168.228.27,DE,DE,beauty,False,legitimate
txn_0006917,cust_007844,merchant_001,2024-02-16 21:22:01,128.68,USD,debit_card,dev_000208,192.168.197.123,US,US,books,False,legitimate
txn_0006918,cust_005619,merchant_001,2024-02-16 21:29:34,21.83,USD,digital_wallet,dev_003892,192.168.141.204,UK,UK,sports,False,legitimate
txn_0006919,cust_003002,merchant_001,2024-02-16 21:34:39,47.26,USD,credit_card,dev_000357,192.168.107.213,US,US,toys,False,legitimate
txn_0006920,cust_001634,merchant_001,2024-02-16 21:38:50,148.36,USD,credit_card,dev_003066,192.168.38.162,DE,DE,clothing,False,legitimate
txn_0006921,cust_001634,merchant_001,2024-02-16 21:44:26,32.52,USD,debit_card,dev_003066,192.168.228.27,DE,DE,books,False,legitimate
txn_0006922,cust_001634,merchant_001,2024-02-16 21:48:52,203.97,USD,credit_card,dev_001262,192.168.38.162,DE,DE,clothing,False,legitimate
txn_0006923,cust_001634,merchant_001,2024-02-16 22:07:13,221.26,USD,bank_transfer,dev_001086,192.168.38.162,DE,DE,toys,False,legitimate
txn_0006924,cust_002032,merchant_001,2024-02-16 22:09:47,36.74,USD,digital_wallet,dev_003776,192.168.219.122,FR,FR,food,False,legitimate
txn_0006925,cust_004776,merchant_001,2024-02-16 22:49:21,60.69,USD,digital_wallet,dev_001427,192.168.186.63,US,US,beauty,False,legitimate
txn_0006926,cust_008390,merchant_001,2024-02-16 22:55:28,22.78,USD,debit_card,dev_004997,192.168.186.223,US,US,automotive,False,legitimate
txn_0006927,cust_006110,merchant_001,2024-02-16 22:59:39,84.98,USD,credit_card,dev_001835,192.168.137.251,US,US,beauty,False,legitimate
txn_0006928,cust_001634,merchant_001,2024-02-16 23:00:45,64.08,USD,credit_card,dev_001262,192.168.228.27,DE,DE,beauty,False,legitimate
txn_0006929,cust_001634,merchant_001,2024-02-16 23:16:33,42.79,USD,credit_card,dev_001262,192.168.228.27,DE,DE,automotive,False,legitimate
txn_0006930,cust_006317,merchant_001,2024-02-16 23:51:01,24.34,USD,digital_wallet,dev_002758,192.168.198.198,US,US,electronics,False,legitimate
txn_0006931,cust_001634,merchant_001,2024-02-16 23:52:38,239.14,USD,credit_card,dev_001262,192.168.38.162,DE,DE,sports,False,legitimate
txn_0006932,cust_008774,merchant_001,2024-02-17 00:03:06,2109.89,USD,credit_card,dev_ring_0004,10.99.4.168,US,US,electronics,True,fraud_ring
txn_0006933,cust_005311,merchant_001,2024-02-17 00:47:16,4019.03,USD,credit_card,dev_004156,10.250.163.171,US,US,jewelry,True,high_value_anomaly
txn_0006934,cust_001150,merchant_001,2024-02-17 03:03:06,3197.2,USD,credit_card,dev_ring_0004,10.99.4.168,US,US,automotive,True,fraud_ring
txn_0006935,cust_001150,merchant_001,2024-02-17 04:03:06,4966.93,USD,credit_card,dev_ring_0004,10.99.4.168,US,US,jewelry,True,fraud_ring
txn_0006936,cust_002032,merchant_001,2024-02-17 05:00:30,16.74,USD,digital_wallet,dev_003776,192.168.219.122,FR,FR,toys,False,legitimate
txn_0006937,cust_008774,merchant_001,2024-02-17 06:03:06,4623.56,USD,credit_card,dev_ring_0004,10.99.4.168,US,US,jewelry,True,fraud_ring
txn_0006938,cust_001634,merchant_001,2024-02-17 06:35:02,82.07,USD,credit_card,dev_003066,192.168.228.27,DE,CA,jewelry,False,legitimate
txn_0006939,cust_001634,merchant_001,2024-02-17 06:42:49,48.74,USD,digital_wallet,dev_001262,192.168.38.162,DE,DE,jewelry,False,legitimate
txn_0006940,cust_001634,merchant_001,2024-02-17 06:46:27,8.74,USD,digital_wallet,dev_001262,192.168.38.162,DE,DE,books,False,legitimate
txn_0006941,cust_001634,merchant_001,2024-02-17 07:02:04,133.36,USD,bank_transfer,dev_003066,192.168.228.27,DE,DE,clothing,False,legitimate
txn_0006942,cust_008390,merchant_001,2024-02-17 07:14:43,564.74,USD,bank_transfer,dev_004997,192.168.186.223,US,US,clothing,False,legitimate
txn_0006943,cust_001634,merchant_001,2024-02-17 07:20:47,59.98,USD,debit_card,dev_001086,192.168.228.27,DE,DE,home_garden,False,legitimate
txn_0006944,cust_002029,merchant_001,2024-02-17 07:30:21,43.95,USD,digital_wallet,dev_003651,192.168.83.249,US,US,food,False,legitimate
txn_0006945,cust_001634,merchant_001,2024-02-17 07:52:18,84.22,USD,credit_card,dev_003066,192.168.38.162,DE,DE,beauty,False,legitimate
txn_0006946,cust_009460,merchant_001,2024-02-17 08:08:50,22.11,USD,credit_card,dev_000348,192.168.253.177,DE,DE,sports,False,legitimate
txn_0006947,cust_001634,merchant_001,2024-02-17 08:17:29,65.11,USD,credit_card,dev_001086,192.168.38.162,DE,DE,automotive,False,legitimate
txn_0006948,cust_002032,merchant_001,2024-02-17 08:29:53,241.71,USD,debit_card,dev_003776,192.168.219.122,FR,FR,jewelry,False,legitimate
txn_0006949,cust_000575,merchant_001,2024-02-17 08:37:08,413.64,USD,bank_transfer,dev_001458,192.168.26.36,CA,CA,toys,False,legitimate
txn_0006950,cust_005277,merchant_001,2024-02-17 09:01:36,101.95,USD,credit_card,dev_004316,192.168.14.191,US,US,electronics,False,legitimate
txn_0006951,cust_009835,merchant_001,2024-02-17 09:06:57,144.09,USD,credit_card,dev_004476,192.168.237.30,BR,BR,sports,False,legitimate
txn_0006952,cust_000857,merchant_001,2024-02-17 09:07:52,76.55,USD,credit_card,dev_001702,192.168.22.27,UK,UK,sports,False,legitimate
txn_0006953,cust_002032,merchant_001,2024-02-17 09:09:41,26.11,USD,debit_card,dev_003776,192.168.219.122,FR,FR,home_garden,False,legitimate
txn_0006954,cust_005529,merchant_001,2024-02-17 09:16:46,39.09,USD,digital_wallet,dev_002016,192.168.227.249,JP,JP,beauty,False,legitimate
txn_0006955,cust_001634,merchant_001,2024-02-17 09:26:40,41.35,USD,credit_card,dev_001262,192.168.228.27,DE,US,books,False,legitimate
txn_0006956,cust_001634,merchant_001,2024-02-17 09:26:44,72.56,USD,digital_wallet,dev_001086,192.168.228.27,DE,DE,jewelry,False,legitimate
txn_0006957,cust_009579,merchant_001,2024-02-17 09:34:47,16.87,USD,debit_card,dev_002210,192.168.132.244,JP,JP,home_garden,False,legitimate
txn_0006958,cust_006054,merchant_001,2024-02-17 09:37:56,10183.81,USD,debit_card,dev_fraud_322012,10.70.195.36,NG,US,electronics,True,stolen_payment
txn_0006959,cust_005326,merchant_001,2024-02-17 09:42:39,38.41,USD,debit_card,dev_003639,192.168.177.190,UK,UK,food,False,legitimate
txn_0006960,cust_008168,merchant_001,2024-02-17 09:53:00,241.34,USD,credit_card,dev_002228,192.168.205.164,ZA,ZA,beauty,False,legitimate
txn_0006961,cust_003866,merchant_001,2024-02-17 09:58:14,158.05,USD,credit_card,dev_003153,192.168.19.191,US,US,beauty,False,legitimate
txn_0006962,cust_001634,merchant_001,2024-02-17 10:10:48,111.32,USD,bank_transfer,dev_003066,192.168.228.27,DE,DE,beauty,False,legitimate
txn_0006963,cust_009460,merchant_001,2024-02-17 10:25:52,27.04,USD,debit_card,dev_003421,192.168.253.177,DE,DE,home_garden,False,legitimate
